Data_Split;FL;Non-IID;y_Dist;Epochs;Batches;Participant;ROC_AUC_Train;ROC_AUC_Test;ROC_AUC_OOS;LOGLOSS_Train;LOGLOSS_Test;LOGLOSS_OOS;PRAUC_Train;PRAUC_Test;PRAUC_OOS;BRIER_Train;BRIER_Test;BRIER_OOS;Model;Model_Type;TTG_ROCAUC;TTG_LOGLOSS;TTG_PRAUC;TTG_BRIER
8-2-1;0;1;1.9% - 15% - 30%;5;1024;2;0,761358688;0,742511607;0,74629268;0,362424837;0,376251962;0,269396585;0,379095345;0,371558589;0,211198302;0,11001314;0,113684397;0,074077011;Model 2;NonFed;0,018847081;-0,013827125;0,007536756;-0,003671258
8-2-1;0;1;1.9% - 15% - 30%;5;1024;3;0,765814013;0,761579565;0,75059467;0,510270281;0,527589672;0,38796606;0,581004718;0,58721476;0,211116119;0,168907549;0,17466348;0,117890588;Model 3;NonFed;0,004234448;-0,017319391;0;-0,005755931
8-2-1;0;1;1.9% - 15% - 30%;5;512;1;0,775407349;0,736139833;0,741729271;0,082757089;0,090566523;0,296342362;0,081845034;0,06104208;0,201077432;0,017735527;0,01900988;0,072069641;Model 1;NonFed;0,039267516;-0,007809434;0,020802954;-0,001274352
8-2-1;0;1;1.9% - 15% - 30%;5;512;2;0,781343719;0,750262708;0,753069205;0,351581849;0,373705673;0,258571026;0,414068972;0,38250154;0,218929662;0,106710018;0,112604152;0,071523784;Model 2;NonFed;0,031081011;-0,022123824;0,031567432;-0,005894133
8-2-1;0;1;1.9% - 15% - 30%;5;512;3;0,784272532;0,767044841;0,755902381;0,498066523;0,524460542;0,409241602;0,612098796;0,594299879;0,218918684;0,164248811;0,173693414;0,12710053;Model 3;NonFed;0,017227691;-0,026394019;0,017798917;-0,009444604
8-2-1;0;1;1.9% - 15% - 30%;5;256;1;0,802634265;0,743158524;0,746152617;0,080149886;0,09019011;0,30131373;0,105139457;0,064248908;0,208926865;0,017531939;0,01896643;0,072194917;Model 1;NonFed;0,059475741;-0,010040224;0,040890549;-0,001434492
8-2-1;0;1;1.9% - 15% - 30%;5;256;2;0,805480421;0,753627651;0,754165572;0,337782642;0,371429772;0,25983004;0,458292595;0,385135842;0,221817476;0,102707569;0,112252827;0,071970236;Model 2;NonFed;0,05185277;-0,03364713;0,073156753;-0,009545258
8-2-1;0;1;1.9% - 15% - 30%;5;256;3;0,804370437;0,764832605;0,757195115;0,481164091;0,533683354;0,323507626;0,645837478;0,599055809;0,219051455;0,158315805;0,176412375;0,094301676;Model 3;NonFed;0,039537832;-0,052519263;0,046781669;-0,01809657
8-2-1;0;1;1.9% - 15% - 30%;5;128;1;0,83405973;0,741708603;0,747963599;0,076803311;0,091334464;0,309158386;0,141822051;0,063520625;0,207728506;0,017202286;0,019056456;0,072370441;Model 1;NonFed;0,092351128;-0,014531154;0,078301427;-0,00185417
8-2-1;0;1;1.9% - 15% - 30%;5;128;2;0,832299384;0,755087475;0,751577466;0,319099258;0,371802547;0,265527848;0,519217472;0,390059002;0,223276872;0,09660965;0,11226104;0,074496092;Model 2;NonFed;0,077211909;-0,052703289;0,12915847;-0,015651389
8-2-1;0;1;1.9% - 15% - 30%;5;128;3;0,833028581;0,763673113;0,752201808;0,446895658;0,532698385;0,355340575;0,692483514;0,591382695;0,21515988;0,145150344;0,175411322;0,108411357;Model 3;NonFed;0,069355468;-0,085802726;0,101100819;-0,030260978
8-2-1;0;1;1.9% - 15% - 30%;5;64;1;0,874006271;0,740382342;0,747147295;0,071701573;0,091736648;0,297929718;0,202989425;0,063446197;0,210116494;0,016572608;0,019168359;0,071317613;Model 1;NonFed;0,133623929;-0,020035075;0,139543229;-0,002595751
8-2-1;0;1;1.9% - 15% - 30%;5;64;2;0,866524204;0,748064798;0,747676153;0,296148057;0,383303622;0,261732539;0,590422821;0,367054336;0,211269221;0,090164876;0,114508389;0,073032714;Model 2;NonFed;0,118459407;-0,087155566;0,223368485;-0,024343513
8-2-1;0;1;1.9% - 15% - 30%;5;64;3;0,865716322;0,753847042;0,751660542;0,412472701;0,548466597;0,345498193;0,748026992;0,584496232;0,215955145;0,132681004;0,179866294;0,105271548;Model 3;NonFed;0,11186928;-0,135993897;0,16353076;-0,047185291
8-2-1;0;1;1.9% - 15% - 30%;5;32;1;0,907483214;0,728059611;0,728743328;0,065762608;0,094010203;0,318615024;0,304301155;0,057956008;0,193016298;0,015895107;0,019193914;0,072359302;Model 1;NonFed;0,179423603;-0,028247596;0,246345147;-0,003298807
8-2-1;0;1;1.9% - 15% - 30%;5;32;2;0,88402031;0,748955509;0,744199246;0,286293177;0,391305541;0,30161512;0,616521916;0,378626177;0,217419536;0,086165902;0,119615306;0,089309763;Model 2;NonFed;0,135064801;-0,105012364;0,237895739;-0,033449404
8-2-1;0;1;1.9% - 15% - 30%;5;32;3;0,886357156;0,753477548;0,738971477;0,388675798;0,547431936;0,37683992;0,778205782;0,584339989;0,199474737;0,123021076;0,179652405;0,116447054;Model 3;NonFed;0,132879608;-0,158756138;0,193865793;-0,056631329
8-2-1;0;1;1.9% - 15% - 30%;5;16;1;0,920408815;0,721621563;0,715273045;0,066979213;0,094422549;0,30182578;0,258300187;0,05074908;0,173002626;0,016083425;0,019537743;0,071763078;Model 1;NonFed;0,198787252;-0,027443336;0,207551107;-0,003454318
8-2-1;0;1;1.9% - 15% - 30%;5;16;2;0,886693566;0,737021987;0,736819412;0,281727339;0,396417492;0,291567115;0,625573244;0,353387564;0,194086882;0,084788519;0,118932698;0,084702515;Model 2;NonFed;0,149671579;-0,114690152;0,272185681;-0,034144179
8-2-1;0;1;1.9% - 15% - 30%;5;16;3;0,877674081;0,750255437;0,738749486;0,409587558;0,548697345;0,432167678;0,765610459;0,575654221;0,197317911;0,129980783;0,181439734;0,137215903;Model 3;NonFed;0,127418644;-0,139109787;0,189956238;-0,051458952
8-2-1;0;1;1.9% - 15% - 30%;3;1024;1;0,720961442;0,707380829;0,708379972;0,087376109;0,093102738;0,310690195;0,055263643;0,052823259;0,176923088;0,018012709;0,019101024;0,07299158;Model 1;NonFed;0,013580613;-0,005726629;0,002440384;-0,001088314
8-2-1;0;1;1.9% - 15% - 30%;3;1024;2;0,743420491;0,730761523;0,737069478;0,3713269;0,382459325;0,267681709;0,352931397;0,356475254;0,201450127;0,112483512;0,11510991;0,072892006;Model 2;NonFed;0,012658967;-0,011132425;0;-0,002626398
8-2-1;0;1;1.9% - 15% - 30%;3;1024;3;0,750185795;0,751772978;0,741987836;0,521822528;0,536950543;0,364279063;0,556910947;0,573804959;0,20545721;0,173212618;0,178261034;0,107551902;Model 3;NonFed;0;-0,015128015;0;-0,005048416
8-2-1;0;1;1.9% - 15% - 30%;3;512;1;0,753468816;0,728189265;0,72993549;0,08502017;0,09194608;0,313291048;0,067987275;0,058480672;0,193138233;0,017875639;0,019036419;0,07301971;Model 1;NonFed;0,025279551;-0,00692591;0,009506603;-0,00116078
8-2-1;0;1;1.9% - 15% - 30%;3;512;2;0,766693961;0,744399325;0,748803417;0,359893465;0,37631547;0,259601718;0,388312922;0,375550419;0,212374674;0,109198845;0,113302026;0,071285101;Model 2;NonFed;0,022294636;-0,016422005;0,012762503;-0,004103181
8-2-1;0;1;1.9% - 15% - 30%;3;512;3;0,770454769;0,762880636;0,752882392;0,50583997;0,528623595;0,351936192;0,588820759;0,59132464;0,215821136;0,167184991;0,174983251;0,104290085;Model 3;NonFed;0,007574134;-0,022783625;0;-0,00779826
8-2-1;0;1;1.9% - 15% - 30%;3;256;1;0,780751952;0,738664264;0,743554151;0,08253591;0,090518262;0,295663164;0,08345877;0,061222364;0,201659089;0,017750436;0,019043906;0,072005542;Model 1;NonFed;0,042087688;-0,007982352;0,022236407;-0,00129347
8-2-1;0;1;1.9% - 15% - 30%;3;256;2;0,786562922;0,751746032;0,752270397;0,349432735;0,371947547;0,272912532;0,42382685;0,383095033;0,218338085;0,105992622;0,112760165;0,075795006;Model 2;NonFed;0,03481689;-0,022514812;0,040731817;-0,006767543
8-2-1;0;1;1.9% - 15% - 30%;3;256;3;0,7867645;0,76820162;0,756323252;0,491449464;0,521182346;0,371349002;0,616612349;0,599935014;0,221347916;0,161838902;0,172332313;0,112255624;Model 3;NonFed;0,01856288;-0,029732881;0,016677335;-0,010493411
8-2-1;0;1;1.9% - 15% - 30%;3;128;1;0,805128049;0,742218482;0,743320092;0,080032498;0,090515364;0,308544573;0,108806045;0,064055799;0,209247673;0,017527838;0,018965536;0,072661775;Model 1;NonFed;0,062909567;-0,010482867;0,044750246;-0,001437698
8-2-1;0;1;1.9% - 15% - 30%;3;128;2;0,803368224;0,755364566;0,753503694;0,339219207;0,37000425;0,267887966;0,457344742;0,383845435;0,226782546;0,102784062;0,112287376;0,074329848;Model 2;NonFed;0,048003657;-0,030785043;0,073499307;-0,009503314
8-2-1;0;1;1.9% - 15% - 30%;3;128;3;0,804086809;0,770869886;0,760168572;0,476790304;0,526538385;0,33652129;0,64495023;0,606105314;0,226167666;0,156348105;0,173131625;0,100999661;Model 3;NonFed;0,033216923;-0,049748081;0,038844916;-0,01678352
8-2-1;0;1;1.9% - 15% - 30%;3;64;1;0,833115611;0,744666907;0,746725463;0,078034093;0,091606684;0,320506531;0,138081461;0,065916204;0,214491544;0,017419721;0,018981043;0,073227316;Model 1;NonFed;0,088448704;-0,013572592;0,072165257;-0,001561322
8-2-1;0;1;1.9% - 15% - 30%;3;64;2;0,826594345;0,75502901;0,752952098;0,32991804;0,371251823;0,275534866;0,50543276;0,382126665;0,221225129;0,099410445;0,112682905;0,076295421;Model 2;NonFed;0,071565335;-0,041333783;0,123306095;-0,013272461
8-2-1;0;1;1.9% - 15% - 30%;3;64;3;0,823298606;0,76394734;0,75218639;0,462627313;0,529090161;0,341975879;0,677991057;0,593242749;0,219940565;0,150997489;0,175297136;0,101218525;Model 3;NonFed;0,059351266;-0,066462847;0,084748308;-0,024299648
8-2-1;0;1;1.9% - 15% - 30%;3;32;1;0,848068036;0,744296544;0,749086025;0,077774741;0,09438273;0,337399614;0,147556731;0,064110015;0,215627792;0,017397531;0,019102844;0,073722424;Model 1;NonFed;0,103771491;-0,016607989;0,083446716;-0,001705313
8-2-1;0;1;1.9% - 15% - 30%;3;32;2;0,829504679;0,757485739;0,750823795;0,324661939;0,37299342;0,282413653;0,496755742;0,394909851;0,224759468;0,098667895;0,113476245;0,081049788;Model 2;NonFed;0,072018941;-0,048331481;0,101845891;-0,01480835
8-2-1;0;1;1.9% - 15% - 30%;3;32;3;0,833599791;0,762438896;0,748770162;0,454296019;0,526074993;0,398299377;0,689202755;0,597778669;0,205540687;0,147039286;0,174117199;0,123603048;Model 3;NonFed;0,071160895;-0,071778974;0,091424086;-0,027077913
8-2-1;0;1;1.9% - 15% - 30%;3;16;1;0,859649657;0,750240377;0,749921003;0,074100646;0,091430158;0,313069583;0,149209116;0,065710249;0,214720646;0,017091283;0,01896767;0,072142411;Model 1;NonFed;0,10940928;-0,017329511;0,083498867;-0,001876387
8-2-1;0;1;1.9% - 15% - 30%;3;16;2;0,83532885;0,758370575;0,753650737;0,321525148;0,371255426;0,257759171;0,499777012;0,384990317;0,212107517;0,098522655;0,112225666;0,071773798;Model 2;NonFed;0,076958275;-0,049730278;0,114786695;-0,013703011
8-2-1;0;1;1.9% - 15% - 30%;3;16;3;0,82500508;0,760401748;0,754660739;0,464636785;0,546554383;0,323291578;0,678452852;0,589102405;0,206135926;0,152286001;0,178293796;0,09593337;Model 3;NonFed;0,064603332;-0,081917599;0,089350448;-0,026007795
8-2-1;0;1;1.9% - 15% - 30%;1;1024;1;0,624098992;0,620687326;0,621345006;0,093864455;0,098586835;0,317126242;0,032069482;0,03488954;0,122776883;0,018357117;0,019386105;0,073617797;Model 1;NonFed;0,003411667;-0,00472238;0;-0,001028989
8-2-1;0;1;1.9% - 15% - 30%;1;1024;2;0,671458971;0,665394865;0,677557138;0,400956776;0,411452588;0,273499545;0,279024667;0,28494732;0,160108286;0,120086836;0,122712893;0,072224438;Model 2;NonFed;0,006064105;-0,010495813;0;-0,002626057
8-2-1;0;1;1.9% - 15% - 30%;1;1024;3;0,694051752;0,69769712;0,694601023;0,560624817;0,571394117;0,411578423;0,482366193;0,507627728;0,163489918;0,187883547;0,19185958;0,123118638;Model 3;NonFed;0;-0,0107693;0;-0,003976032
8-2-1;0;1;1.9% - 15% - 30%;1;512;1;0,691233173;0,680724007;0,683759948;0,089364801;0,09477917;0,317195899;0,046834524;0,047466545;0,158371728;0,018102006;0,019166709;0,073494704;Model 1;NonFed;0,010509165;-0,005414369;0;-0,001064703
8-2-1;0;1;1.9% - 15% - 30%;1;512;2;0,724712701;0,717142056;0,724330033;0,3797497;0,388757141;0,272613375;0,329821211;0,341375719;0,191254688;0,114758643;0,116729988;0,073981951;Model 2;NonFed;0,007570645;-0,00900744;0;-0,001971346
8-2-1;0;1;1.9% - 15% - 30%;1;512;3;0,734303008;0,738152626;0,731107923;0,534249033;0,54782785;0,367136539;0,532996344;0,556264594;0,19410163;0,177717715;0,182161537;0,108278071;Model 3;NonFed;0;-0,013578817;0;-0,004443823
8-2-1;0;1;1.9% - 15% - 30%;1;256;1;0,732986838;0,714128393;0,716366682;0,086375755;0,092593617;0,31271201;0,059744432;0,054584348;0,181809106;0,017957437;0,019073336;0,073209236;Model 1;NonFed;0,018858445;-0,006217862;0,005160084;-0,001115899
8-2-1;0;1;1.9% - 15% - 30%;1;256;2;0,75338573;0,738786778;0,743132473;0,367307617;0,378311382;0,274665989;0,364368244;0,366092852;0,207812561;0,111545407;0,114330453;0,075418123;Model 2;NonFed;0,014598952;-0,011003765;0;-0,002785046
8-2-1;0;1;1.9% - 15% - 30%;1;256;3;0,755876748;0,754281306;0,745939467;0,517848177;0,534090275;0,365409449;0,564982602;0,578375994;0,208256883;0,171749467;0,177247985;0,107212324;Model 3;NonFed;0,001595442;-0,016242099;0;-0,005498518
8-2-1;0;1;1.9% - 15% - 30%;1;128;1;0,756987831;0,726836567;0,729106096;0,084648408;0,091837267;0,315836238;0,071638153;0,058247066;0,193743874;0,017867773;0,019041016;0,073413808;Model 1;NonFed;0,030151264;-0,007188859;0,013391088;-0,001173243
8-2-1;0;1;1.9% - 15% - 30%;1;128;2;0,76996984;0,747819613;0,74913811;0,359121469;0,375439846;0,256742691;0,391327268;0,377778629;0,214644569;0,109097181;0,11312254;0,070409716;Model 2;NonFed;0,022150227;-0,016318377;0,013548639;-0,004025359
8-2-1;0;1;1.9% - 15% - 30%;1;128;3;0,771717062;0,763606624;0,750955886;0,504913085;0,525819571;0,374290024;0,588707298;0,588316136;0,209964853;0,166767593;0,173992715;0,112773758;Model 3;NonFed;0,008110437;-0,020906486;0,000391162;-0,007225122
8-2-1;0;1;1.9% - 15% - 30%;1;64;1;0,777299771;0,734870011;0,739132821;0,082689223;0,090275469;0,299120678;0,082460142;0,062081759;0,204176152;0,017748281;0,018971425;0,072559823;Model 1;NonFed;0,04242976;-0,007586246;0,020378384;-0,001223144
8-2-1;0;1;1.9% - 15% - 30%;1;64;2;0,778098657;0,752221815;0,751213179;0,354852542;0,373261868;0,257423112;0,405143155;0,37944596;0,214748085;0,108121578;0,112892905;0,070446323;Model 2;NonFed;0,025876842;-0,018409326;0,025697195;-0,004771327
8-2-1;0;1;1.9% - 15% - 30%;1;64;3;0,779402328;0,76625673;0,751497896;0,53063468;0,54463824;0,494565709;0,596902883;0,587082048;0,20578238;0,176409598;0,181928877;0,160290695;Model 3;NonFed;0,013145598;-0,01400356;0,009820835;-0,005519279
8-2-1;0;1;1.9% - 15% - 30%;1;32;1;0,790324336;0,742075053;0,744346723;0,081586;0,089721136;0,29841208;0,093349041;0,063513958;0,210774188;0,017679197;0,018951785;0,072500189;Model 1;NonFed;0,048249283;-0,008135136;0,029835083;-0,001272589
8-2-1;0;1;1.9% - 15% - 30%;1;32;2;0,780933276;0,754297103;0,751660108;0,354238137;0,371139889;0,267452567;0,407724168;0,383142033;0,214161471;0,107864762;0,112599218;0,073195392;Model 2;NonFed;0,026636173;-0,016901752;0,024582135;-0,004734457
8-2-1;0;1;1.9% - 15% - 30%;1;32;3;0,783475565;0,764838162;0,754339914;0,503130074;0,528404339;0,373234934;0,607139335;0,58927389;0,219107048;0,166129639;0,175566247;0,110445623;Model 3;NonFed;0,018637403;-0,025274265;0,017865445;-0,009436607
8-2-1;0;1;1.9% - 15% - 30%;1;16;1;0,796832784;0,747377227;0,749003383;0,081487172;0,089220048;0,295323405;0,093954394;0,067091965;0,218246094;0,017697572;0,018925908;0,072519399;Model 1;NonFed;0,049455557;-0,007732876;0,026862429;-0,001228335
8-2-1;0;1;1.9% - 15% - 30%;1;16;2;0,786887252;0,759218785;0,757788932;0,349119665;0,368289793;0,25849027;0,416354592;0,393731902;0,224692807;0,106230032;0,111572179;0,071761106;Model 2;NonFed;0,027668467;-0,019170127;0,022622689;-0,005342147
8-2-1;0;1;1.9% - 15% - 30%;1;16;3;0,785100813;0,770236056;0,757350503;0,508838626;0,526310781;0,418287016;0,605783382;0,604370819;0,221236798;0,167562372;0,174650288;0,126969191;Model 3;NonFed;0,014864758;-0,017472154;0,001412563;-0,007087916
8-2-1;1;1;1.9% - 15% - 30%;10;1024;1;0,772590267;0,744845477;0,749573747;0,102292363;0,107681672;0,247146204;0,076571594;0,063039473;0,208128666;0,020552862;0,021780907;0,067090225;Model 1;Fed;0,02774479;-0,005389309;0,013532121;-0,001228045
8-2-1;1;1;1.9% - 15% - 30%;10;1024;2;0,74933024;0,741538101;0,747413958;0,428272153;0,441786302;0,250742179;0,357576299;0,367618727;0,207132971;0,123860899;0,126808464;0,067549364;Model 2;Fed;0,007792139;-0,013514149;0;-0,002947565
8-2-1;1;1;1.9% - 15% - 30%;10;1024;3;0,744970207;0,756435157;0,748073323;0,829516972;0,86759295;0,254151371;0,548771452;0,580982407;0,208077109;0,245367028;0,257463589;0,06801652;Model 3;Fed;0;-0,038075978;0;-0,01209656
8-2-1;1;1;1.9% - 15% - 30%;10;512;1;0,793222248;0,750982497;0,756214924;0,094117577;0,101232966;0,249200625;0,095577954;0,066280048;0,216906551;0,019404743;0,020915969;0,067210417;Model 1;Fed;0,042239751;-0,007115389;0,029297907;-0,001511226
8-2-1;1;1;1.9% - 15% - 30%;10;512;2;0,760488898;0,749784068;0,754500451;0,440861045;0,456382628;0,254005836;0,377948018;0,380225421;0,215736583;0,124999932;0,128176906;0,067851543;Model 2;Fed;0,010704829;-0,015521583;0;-0,003176973
8-2-1;1;1;1.9% - 15% - 30%;10;512;3;0,753638718;0,763355421;0,754874168;0,871099533;0,912615818;0,258694572;0,563457255;0,594881232;0,218175464;0,249458489;0,261916618;0,068427766;Model 3;Fed;0;-0,041516285;0;-0,012458129
8-2-1;1;1;1.9% - 15% - 30%;10;256;1;0,820941652;0,754297446;0,758456083;0,092114826;0,101778318;0,247930013;0,121001019;0,068340325;0,221125966;0,019208704;0,021229895;0,066926583;Model 1;Fed;0,066644206;-0,009663492;0,052660694;-0,002021191
8-2-1;1;1;1.9% - 15% - 30%;10;256;2;0,771274856;0,754528654;0,757617816;0,432644038;0,451571139;0,252780721;0,394955124;0,383871563;0,220478856;0,123393366;0,12709639;0,067536466;Model 2;Fed;0,016746203;-0,018927101;0,011083562;-0,003703024
8-2-1;1;1;1.9% - 15% - 30%;10;256;3;0,759763269;0,766702935;0,757131738;0,860241775;0,903247668;0,258063148;0,571036585;0,598535483;0,221188795;0,247034437;0,259594609;0,068161635;Model 3;Fed;0;-0,043005893;0;-0,012560172
8-2-1;1;1;1.9% - 15% - 30%;10;128;1;0,862277593;0,752656417;0,758022339;0,086187866;0,101495138;0,250164605;0,186378538;0,068542592;0,221251707;0,018372991;0,021555143;0,067003111;Model 1;Fed;0,109621175;-0,015307272;0,117835946;-0,003182153
8-2-1;1;1;1.9% - 15% - 30%;10;128;2;0,780608464;0,753213513;0,756982896;0,432625765;0,458493369;0,255041518;0,411572569;0,384045946;0,222020598;0,122343853;0,126790391;0,067514053;Model 2;Fed;0,027394951;-0,025867604;0,027526623;-0,004446538
8-2-1;1;1;1.9% - 15% - 30%;10;128;3;0,762803041;0,762802469;0,757572649;0,872764965;0,922123763;0,259918001;0,577495172;0,596427627;0,224773694;0,246407849;0,259242704;0,068083621;Model 3;Fed;5,71937E-07;-0,049358799;0;-0,012834855
8-2-1;1;1;1.9% - 15% - 30%;10;64;1;0,910304448;0,747231707;0,747914957;0,080792544;0,106712131;0,256632701;0,296412038;0,065465818;0,217472654;0,017698325;0,02354414;0,067371239;Model 1;Fed;0,163072742;-0,025919587;0,23094622;-0,005845814
8-2-1;1;1;1.9% - 15% - 30%;10;64;2;0,784280342;0,744502196;0,746756981;0,430115185;0,469962147;0,261525308;0,419042978;0,368731462;0,216993305;0,119492923;0,125651778;0,067637591;Model 2;Fed;0,039778146;-0,039846962;0,050311516;-0,006158854
8-2-1;1;1;1.9% - 15% - 30%;10;64;3;0,760172421;0,75142386;0,746427531;0,881408524;0,943240876;0,266321969;0,57093778;0,574448053;0,215323902;0,24192045;0,255950429;0,068088425;Model 3;Fed;0,008748561;-0,061832353;0;-0,014029978
8-2-1;1;1;1.9% - 15% - 30%;10;32;1;0,948582259;0,742939327;0,739205629;0,096689144;0,129898799;0,258544613;0,426773888;0,064507739;0,201649287;0,021236867;0,030336203;0,069951855;Model 1;Fed;0,205642932;-0,033209655;0,36226615;-0,009099337
8-2-1;1;1;1.9% - 15% - 30%;10;32;2;0,784770829;0,734353763;0,736828005;0,390669387;0,443430908;0,260045224;0,428806645;0,355598268;0,20154876;0,111505312;0,120539766;0,069052004;Model 2;Fed;0,050417066;-0,052761521;0,073208377;-0,009034454
8-2-1;1;1;1.9% - 15% - 30%;10;32;3;0,75553508;0,742860653;0,736526133;0,784457717;0,843849003;0,261150483;0,559366117;0,569901762;0,201039582;0,224743406;0,237173893;0,068542447;Model 3;Fed;0,012674427;-0,059391285;0;-0,012430487
8-2-1;1;1;1.9% - 15% - 30%;10;16;1;0,967347947;0,720971741;0,717663387;0,079730722;0,11635865;0,266478505;0,511161212;0,061003021;0,186629568;0,016489799;0,024930221;0,068794967;Model 1;Fed;0,246376206;-0,036627928;0,450158191;-0,008440422
8-2-1;1;1;1.9% - 15% - 30%;10;16;2;0,761263019;0,71896677;0,717190555;0,430564917;0,474807723;0,270146402;0,382311479;0,335404671;0,185863631;0,119415442;0,125549483;0,068782072;Model 2;Fed;0,042296249;-0,044242806;0,046906808;-0,006134042
8-2-1;1;1;1.9% - 15% - 30%;10;16;3;0,731963943;0,718560886;0,713099358;0,869714522;0,941093381;0,274719095;0,538910601;0,541196466;0,184448923;0,238248147;0,252314334;0,068933046;Model 3;Fed;0,013403056;-0,071378859;0;-0,014066187
8-2-1;1;1;1.9% - 15% - 30%;5;1024;1;0,75026181;0,733461798;0,738607469;0,103902521;0,108498958;0,250167059;0,063606417;0,058878037;0,200283705;0,020623785;0,021706919;0,067492639;Model 1;Fed;0,016800012;-0,004596437;0,00472838;-0,001083135
8-2-1;1;1;1.9% - 15% - 30%;5;1024;2;0,734103247;0,730273058;0,735400296;0,436087461;0,448054076;0,253437861;0,336606671;0,356393641;0,198168326;0,125273335;0,127896864;0,067921325;Model 2;Fed;0,003830189;-0,011966615;0;-0,002623529
8-2-1;1;1;1.9% - 15% - 30%;5;1024;3;0,731326258;0,74398561;0,73683089;0,84085769;0,878031407;0,255943384;0,531164047;0,571539893;0,199513022;0,247476936;0,259398935;0,068315352;Model 3;Fed;0;-0,037173716;0;-0,011921999
8-2-1;1;1;1.9% - 15% - 30%;5;512;1;0,77213756;0,744174076;0,749901894;0,095142925;0,100985408;0,252071421;0,077039102;0,063087016;0,212941197;0,019507993;0,020770818;0,067579149;Model 1;Fed;0,027963485;-0,005842483;0,013952087;-0,001262825
8-2-1;1;1;1.9% - 15% - 30%;5;512;2;0,749732167;0,743075777;0,746889661;0,450212555;0,46388234;0,257272311;0,359741999;0,372807813;0,209779126;0,126447809;0,1292676;0,06823547;Model 2;Fed;0,00665639;-0,013669785;0;-0,002819792
8-2-1;1;1;1.9% - 15% - 30%;5;512;3;0,744300023;0,756540482;0,748119204;0,888413998;0,928743906;0,26171702;0,549825355;0,586452365;0,210349658;0,251951574;0,264341987;0,068822795;Model 3;Fed;0;-0,040329908;0;-0,012390413
8-2-1;1;1;1.9% - 15% - 30%;5;256;1;0,792078217;0,750424333;0,755641458;0,09523515;0,102235351;0,248221162;0,093157919;0,065868405;0,219573349;0,019619355;0,021115096;0,066996399;Model 1;Fed;0,041653884;-0,0070002;0,027289514;-0,00149574
8-2-1;1;1;1.9% - 15% - 30%;5;256;2;0,760830931;0,752815582;0,754223117;0,437455741;0,451101705;0,252637777;0,378183865;0,387720115;0,220000932;0,124470497;0,12737743;0,067564927;Model 2;Fed;0,008015349;-0,013645964;0;-0,002906933
8-2-1;1;1;1.9% - 15% - 30%;5;256;3;0,754485354;0,763313708;0,755077174;0,862851562;0,904865319;0,256868462;0,56352969;0,595795958;0,222341;0,248329349;0,260692398;0,068111215;Model 3;Fed;0;-0,042013757;0;-0,012363049
8-2-1;1;1;1.9% - 15% - 30%;5;128;1;0,815148618;0,754214897;0,758958138;0,09070794;0,099670482;0,249648442;0,114963288;0,068244001;0,221018676;0,018903667;0,020732484;0,067250117;Model 1;Fed;0,060933721;-0,008962542;0,046719287;-0,001828817
8-2-1;1;1;1.9% - 15% - 30%;5;128;2;0,768214118;0,756581313;0,757751613;0,441137538;0,457425589;0,254865873;0,390568389;0,38525371;0,221063492;0,124892773;0,128299903;0,067864693;Model 2;Fed;0,011632805;-0,016288051;0,005314678;-0,00340713
8-2-1;1;1;1.9% - 15% - 30%;5;128;3;0,759967262;0,76479893;0,758187591;0,876526395;0,922178983;0,260428888;0,571249881;0,594659699;0,219243827;0,249803492;0,262810369;0,068566438;Model 3;Fed;0;-0,045652588;0;-0,013006878
8-2-1;1;1;1.9% - 15% - 30%;5;64;1;0,841892585;0,755341268;0,760370523;0,089738804;0,101309024;0,246910898;0,146906457;0,06989875;0,230207238;0,018758368;0,021088729;0,066654423;Model 1;Fed;0,086551317;-0,01157022;0,077007707;-0,002330361
8-2-1;1;1;1.9% - 15% - 30%;5;64;2;0,775154618;0,754980006;0,758141772;0,431281083;0,451948144;0,251819331;0,401712875;0,388202487;0,230970833;0,123206299;0,126965014;0,067239362;Model 2;Fed;0,020174613;-0,020667061;0,013510389;-0,003758716
8-2-1;1;1;1.9% - 15% - 30%;5;64;3;0,7635898;0,767479435;0,759803385;0,858396332;0,903633754;0,256166008;0,578467629;0,604283553;0,231880756;0,246695658;0,259283159;0,067832041;Model 3;Fed;0;-0,045237422;0;-0,012587501
8-2-1;1;1;1.9% - 15% - 30%;5;32;1;0,869821505;0,754805098;0,756380518;0,093043937;0,107371647;0,244053988;0,189634292;0,069395452;0,223704169;0,019187969;0,022373367;0,066309059;Model 1;Fed;0,115016407;-0,01432771;0,120238841;-0,003185398
8-2-1;1;1;1.9% - 15% - 30%;5;32;2;0,779483827;0,755297431;0,755534402;0,411029009;0,433863637;0,247293789;0,410732277;0,384011716;0,224803118;0,119950254;0,124372425;0,066679057;Model 2;Fed;0,024186396;-0,022834629;0,026720561;-0,00442217
8-2-1;1;1;1.9% - 15% - 30%;5;32;3;0,765799913;0,764186602;0,755131245;0,811278349;0,857778507;0,250851725;0,579861737;0,592667768;0,225052463;0,240316818;0,253093355;0,067171291;Model 3;Fed;0,001613312;-0,046500159;0;-0,012776537
8-2-1;1;1;1.9% - 15% - 30%;5;16;1;0,875526891;0,756700465;0,754889059;0,085156615;0,100705642;0,250221114;0,170244682;0,071399058;0,223745175;0,018279301;0,021293291;0,066861405;Model 1;Fed;0,118826426;-0,015549027;0,098845625;-0,00301399
