Data_Split;FL;Non-IID;y_Dist;Epochs;Batches;Participant;ROC_AUC_Train;ROC_AUC_Test;ROC_AUC_OOS;LOGLOSS_Train;LOGLOSS_Test;LOGLOSS_OOS;PRAUC_Train;PRAUC_Test;PRAUC_OOS;BRIER_Train;BRIER_Test;BRIER_OOS;Model;Model_Type;TTG_ROCAUC;TTG_LOGLOSS;TTG_PRAUC;TTG_BRIER
8-2-1;0;1;1.9% - 15% - 30%;5;32;2;0,775869495;0,7661738;0,763823294;0,355521133;0,364183796;0,263040942;0,398521965;0,405622364;0,233041823;0,10815488;0,110509725;0,073296455;Model 2;NonFed;0,009695695;-0,008662663;0;-0,002354845
8-2-1;0;1;1.9% - 15% - 30%;5;32;3;0,771106159;0,772970513;0,76356749;0,505453972;0,516085509;0,365310669;0,587000311;0,607023098;0,226696017;0,167277741;0,17082758;0,109030255;Model 3;NonFed;0;-0,010631537;0;-0,003549839
8-2-1;0;1;1.9% - 15% - 30%;5;16;1;0,729388518;0,726122211;0,712182265;0,094522544;0,099802364;0,325369776;0,051899739;0,054597758;0,173468166;0,020017099;0,021078393;0,073553249;Model 1;NonFed;0,003266308;-0,00527982;0;-0,001061294
8-2-1;0;1;1.9% - 15% - 30%;5;16;2;0,775157789;0,765389039;0,762845182;0,356629453;0,366029305;0,263441401;0,396963703;0,401722886;0,232345317;0,108486322;0,110905332;0,073738704;Model 2;NonFed;0,00976875;-0,009399852;0;-0,00241901
8-2-1;0;1;1.9% - 15% - 30%;5;16;3;0,768722145;0,768611934;0,75844566;0,507441744;0,519317196;0,375610904;0,585919942;0,601754344;0,220304067;0,167949854;0,172036373;0,113392919;Model 3;NonFed;0,000110211;-0,011875452;0;-0,004086519
8-2-1;0;1;1.9% - 15% - 30%;3;1024;1;0,733706842;0,726496363;0,725224325;0,086852951;0,091969995;0,300421454;0,055865349;0,053598567;0,189274956;0,018180309;0,019350262;0,072067607;Model 1;NonFed;0,007210479;-0,005117044;0,002266782;-0,001169953
8-2-1;0;1;1.9% - 15% - 30%;3;1024;2;0,684517157;0,687739588;0,684330312;0,397637666;0,401028119;0,294431161;0,273906551;0,287792088;0,155707539;0,120806679;0,121898774;0,080217113;Model 2;NonFed;0;-0,003390453;0;-0,001092095
8-2-1;0;1;1.9% - 15% - 30%;3;1024;3;0,684684727;0,687753387;0,682456946;0,570544648;0,577475502;0,424413512;0,463107819;0,490144335;0,151153235;0,19188259;0,195282877;0,129651378;Model 3;NonFed;0;-0,006930854;0;-0,003400286
8-2-1;0;1;1.9% - 15% - 30%;3;512;1;0,748990165;0,738066236;0,738304294;0,085155048;0,090313101;0,297761803;0,063352529;0,058917637;0,201905553;0,017969657;0,019114475;0,072184923;Model 1;NonFed;0,010923929;-0,005158053;0,004434892;-0,001144818
8-2-1;0;1;1.9% - 15% - 30%;3;512;2;0,719694976;0,719769926;0,716464214;0,382520144;0,387190713;0,278676871;0,315364006;0,329494241;0,18166218;0,116232548;0,117602155;0,076401721;Model 2;NonFed;0;-0,004670569;0;-0,001369607
8-2-1;0;1;1.9% - 15% - 30%;3;512;3;0,717501595;0,723387933;0,715349854;0,548354271;0,554521953;0,395971722;0,506518474;0,536846957;0,177892143;0,183055719;0,185870238;0,119452215;Model 3;NonFed;0;-0,006167683;0;-0,002814519
8-2-1;0;1;1.9% - 15% - 30%;3;256;1;0,761797659;0,74719588;0,748176408;0,084052748;0,089342794;0,294883897;0,070336048;0,064590294;0,212624842;0,017867098;0,019001812;0,072046751;Model 1;NonFed;0,014601779;-0,005290046;0,005745754;-0,001134715
8-2-1;0;1;1.9% - 15% - 30%;3;256;2;0,744313531;0,74010287;0,736879687;0,371065382;0,377293162;0,269794469;0,350032336;0,361645627;0,204543576;0,112753233;0,114621422;0,074291388;Model 2;NonFed;0,004210661;-0,00622778;0;-0,001868188
8-2-1;0;1;1.9% - 15% - 30%;3;256;3;0,741074781;0,748238798;0,738560378;0,530744119;0,536352077;0,381236048;0,539888255;0,571028717;0,199850459;0,176369353;0,178638053;0,114464094;Model 3;NonFed;0;-0,005607958;0;-0,002268701
8-2-1;0;1;1.9% - 15% - 30%;3;128;1;0,768800532;0,751867237;0,753772062;0,083484194;0,088845217;0,291086009;0,074991136;0,068518063;0,217730983;0,017814874;0,018934397;0,07178354;Model 1;NonFed;0,016933295;-0,005361023;0,006473073;-0,001119524
8-2-1;0;1;1.9% - 15% - 30%;3;128;2;0,759824393;0,75186124;0,748494318;0,363305061;0,370827419;0,265799029;0,374565115;0,381734733;0,217418206;0,110372345;0,11268381;0,073336531;Model 2;NonFed;0,007963153;-0,007522358;0;-0,002311465
8-2-1;0;1;1.9% - 15% - 30%;3;128;3;0,756958685;0,763864873;0,753564372;0,517324446;0,524337778;0,369207497;0,56283311;0,592004178;0,217366108;0,171641457;0,173982409;0,110073869;Model 3;NonFed;0;-0,007013332;0;-0,002340953
8-2-1;0;1;1.9% - 15% - 30%;3;64;1;0,763957457;0,747150293;0,746494507;0,08418351;0,089308397;0,286901372;0,071626146;0,068480413;0,211726302;0,01790087;0,018980944;0,071276283;Model 1;NonFed;0,016807164;-0,005124886;0,003145733;-0,001080075
8-2-1;0;1;1.9% - 15% - 30%;3;64;2;0,767500565;0,757714555;0,753624616;0,359065646;0,367603601;0,264613959;0,389254184;0,391933144;0,223465086;0,109023072;0,111677471;0,073065409;Model 2;NonFed;0,00978601;-0,008537955;0;-0,002654399
8-2-1;0;1;1.9% - 15% - 30%;3;64;3;0,765763022;0,770498903;0,760943151;0,510255506;0,519880745;0,354959268;0,576005266;0,600178442;0,225739117;0,169118701;0,172368461;0,10467852;Model 3;NonFed;0;-0,009625239;0;-0,003249759
8-2-1;0;1;1.9% - 15% - 30%;3;32;1;0,719587515;0,702608347;0,69816448;0,088587384;0,094013481;0,317417095;0,055936234;0,057594352;0,177267879;0,018119377;0,01914548;0,072673092;Model 1;NonFed;0,016979168;-0,005426097;0;-0,001026103
8-2-1;0;1;1.9% - 15% - 30%;3;32;2;0,76965433;0,75955738;0,7534477;0,357639254;0,367431501;0,264696012;0,395330992;0,392651099;0,22197568;0,108512797;0,111503188;0,072993873;Model 2;NonFed;0,01009695;-0,009792247;0,002679892;-0,002990392
8-2-1;0;1;1.9% - 15% - 30%;3;32;3;0,768812483;0,771147652;0,761813371;0,508806556;0,521418172;0,342827358;0,579543097;0,598740445;0,229015555;0,16867885;0,173121452;0,100084468;Model 3;NonFed;0;-0,012611616;0;-0,004442602
8-2-1;0;1;1.9% - 15% - 30%;3;16;1;0,660265779;0,647485327;0,6421431;0,099106579;0,105554752;0,384907013;0,041601261;0,045273998;0,142239395;0,018292026;0,019323822;0,074760881;Model 1;NonFed;0,012780452;-0,006448172;0;-0,001031797
8-2-1;0;1;1.9% - 15% - 30%;3;16;2;0,768095632;0,758126971;0,750332847;0,35858553;0,369532393;0,265959449;0,392899972;0,384793472;0,217698957;0,108754599;0,111989056;0,07362917;Model 2;NonFed;0,009968661;-0,010946863;0,0081065;-0,003234457
8-2-1;0;1;1.9% - 15% - 30%;3;16;3;0,766525035;0,766806307;0,75721469;0,512315334;0,527460533;0,339248946;0,573278295;0,5895807;0,222516314;0,169953102;0,175201559;0,099028369;Model 3;NonFed;0;-0,0151452;0;-0,005248457
8-2-1;0;1;1.9% - 15% - 30%;1;1024;1;0,675389288;0,674300129;0,683336813;0,109335092;0,116185168;0,436730096;0,037995787;0,039181606;0,145592303;0,018501115;0,019649027;0,076200617;Model 1;NonFed;0,00108916;-0,006850076;0;-0,001147912
8-2-1;0;1;1.9% - 15% - 30%;1;1024;2;0,61380293;0,618071553;0,61516965;0,446565661;0,447335874;0,366011674;0,211282551;0,222648057;0,116016691;0,138268982;0,138527594;0,104249197;Model 2;NonFed;0;-0,000770213;0;-0,000258612
8-2-1;0;1;1.9% - 15% - 30%;1;1024;3;0,614940084;0,612678767;0,611719111;0,625817207;0,63087735;0,532579145;0,387347003;0,407345605;0,113212999;0,215606167;0,218346226;0,174312607;Model 3;NonFed;0,002261318;-0,005060143;0;-0,002740059
8-2-1;0;1;1.9% - 15% - 30%;1;512;1;0,723754378;0,72033078;0,721781573;0,08976118;0,095057184;0,319726089;0,051616873;0,050829899;0,183211389;0,018444557;0,019636168;0,072642578;Model 1;NonFed;0,003423597;-0,005296004;0,000786974;-0,001191611
8-2-1;0;1;1.9% - 15% - 30%;1;512;2;0,658372895;0,662713737;0,659082566;0,409814206;0,412429839;0,310682371;0,247860769;0,260862835;0,138651041;0,124745521;0,125640264;0,08496724;Model 2;NonFed;0;-0,002615633;0;-0,000894743
8-2-1;0;1;1.9% - 15% - 30%;1;512;3;0,659759925;0,66069647;0,657295253;0,587707876;0,594483394;0,456245871;0,433816168;0,457899592;0,135578126;0,19903253;0,202448174;0,142127332;Model 3;NonFed;0;-0,006775518;0;-0,003415644
8-2-1;0;1;1.9% - 15% - 30%;1;256;1;0,740320935;0,731581792;0,729616774;0,086364401;0,091438675;0,295339325;0,059082093;0,05572369;0,19314831;0,01814979;0,019311361;0,071727614;Model 1;NonFed;0,008739143;-0,005074274;0,003358403;-0,00116157
8-2-1;0;1;1.9% - 15% - 30%;1;256;2;0,700483319;0,702665181;0,698900376;0,390601616;0,394548171;0,28532041;0,291448336;0,305925674;0,166849225;0,118640052;0,119841522;0,077811895;Model 2;NonFed;0;-0,003946555;0;-0,001201469
8-2-1;0;1;1.9% - 15% - 30%;1;256;3;0,698904429;0,702931338;0,696661729;0,5609676;0,567829458;0,41118468;0,481385749;0,510196959;0,162250667;0,188048749;0,191295134;0,124745404;Model 3;NonFed;0;-0,006861859;0;-0,003246385
8-2-1;0;1;1.9% - 15% - 30%;1;128;1;0,750070161;0,737740178;0,73733099;0,085401029;0,090694589;0,293351434;0,065747634;0,059824001;0,201691627;0,018035427;0,019189055;0,071589405;Model 1;NonFed;0,012329983;-0,00529356;0,005923633;-0,001153628
8-2-1;0;1;1.9% - 15% - 30%;1;128;2;0,730698492;0,728947282;0,725923895;0,377354372;0,382912139;0,271875444;0,33018941;0,343789012;0,189144941;0,114639159;0,116265699;0,074651704;Model 2;NonFed;0,001751209;-0,005557767;0;-0,00162654
8-2-1;0;1;1.9% - 15% - 30%;1;128;3;0,727670626;0,733835661;0,72521049;0,540656383;0,546962757;0,388032368;0,521169862;0,551763582;0,188063619;0,180125805;0,182831728;0,116640678;Model 3;NonFed;0;-0,006306375;0;-0,002705924
8-2-1;0;1;1.9% - 15% - 30%;1;64;1;0,747622507;0,732366328;0,735262063;0,085623084;0,091191333;0,312812401;0,062791601;0,059112437;0,193941588;0,017956611;0,019063285;0,073147754;Model 1;NonFed;0,015256179;-0,005568249;0,003679164;-0,001106674
8-2-1;0;1;1.9% - 15% - 30%;1;64;2;0,750534671;0,743853367;0,742123184;0,368097289;0,375639589;0,264156601;0,359038388;0,367505064;0,207289027;0,111847793;0,114071895;0,072602368;Model 2;NonFed;0,006681304;-0,0075423;0;-0,002224103
8-2-1;0;1;1.9% - 15% - 30%;1;64;3;0,747983785;0,75494494;0,745204844;0,525015071;0,531214975;0,374037083;0,550658419;0,580987596;0,209743605;0,174258509;0,176594211;0,112043919;Model 3;NonFed;0;-0,006199904;0;-0,002335702
8-2-1;0;1;1.9% - 15% - 30%;1;32;1;0,744943422;0,730747846;0,732536253;0,08626122;0,091904704;0,311597126;0,06260651;0,059103955;0,19207949;0,018043034;0,019170431;0,072565665;Model 1;NonFed;0,014195576;-0,005643484;0,003502555;-0,001127398
8-2-1;0;1;1.9% - 15% - 30%;1;32;2;0,760124927;0,75045593;0,74992485;0,363308002;0,372749534;0,260001868;0,375994657;0,37834432;0,216195311;0,110355787;0,113090426;0,071486033;Model 2;NonFed;0,009668997;-0,009441532;0;-0,002734639
8-2-1;0;1;1.9% - 15% - 30%;1;32;3;0,759438332;0,765528293;0,75614252;0,515305266;0,523067694;0,365583597;0,568318106;0,595614919;0,220968804;0,170877603;0,173359408;0,109544367;Model 3;NonFed;0;-0,007762428;0;-0,002481805
8-2-1;0;1;1.9% - 15% - 30%;1;16;1;0,713813476;0,707194276;0,699645671;0,091856886;0,09743565;0,323764666;0,051129945;0,049143382;0,165700278;0,01883023;0,020064649;0,072656143;Model 1;NonFed;0,006619201;-0,005578764;0,001986564;-0,001234419
8-2-1;0;1;1.9% - 15% - 30%;1;16;2;0,76169389;0,750225068;0,751267932;0,362478666;0,373667953;0,257892295;0,382075349;0,379606168;0,219516414;0,109943443;0,113103684;0,07094289;Model 2;NonFed;0,011468821;-0,011189287;0,002469181;-0,003160241
8-2-1;0;1;1.9% - 15% - 30%;1;16;3;0,762855454;0,767495313;0,758840845;0,513888431;0,522746777;0,362328502;0,573517944;0,597594746;0,223647104;0,170213524;0,173030993;0,109350574;Model 3;NonFed;0;-0,008858347;0;-0,002817469
8-2-1;1;1;1.9% - 15% - 30%;10;1024;1;0,768971579;0,758188641;0,75778583;0,098468536;0,102224697;0,245883982;0,073623723;0,068852296;0,225395559;0,020296723;0,021312388;0,066821566;Model 1;Fed;0,010782938;-0,003756161;0,004771427;-0,001015665
8-2-1;1;1;1.9% - 15% - 30%;10;1024;2;0,763358901;0,758528427;0,757037525;0,432254932;0,443070937;0,249940667;0,379162102;0,39375032;0,223962457;0,124192505;0,126814574;0,067446755;Model 2;Fed;0,004830474;-0,010816004;0;-0,002622069
8-2-1;1;1;1.9% - 15% - 30%;10;1024;3;0,756827921;0,765845456;0,757467144;0,853905722;0,89318678;0,255297489;0,564795116;0,596098876;0,220409924;0,248505429;0,261237327;0,068260445;Model 3;Fed;0;-0,039281059;0;-0,012731898
8-2-1;1;1;1.9% - 15% - 30%;10;512;1;0,772579939;0,760978271;0,759012519;0,093517793;0,097358533;0,24909508;0,076791462;0,07223576;0,229394383;0,01926168;0,020271765;0,06729566;Model 1;Fed;0,011601667;-0,00384074;0,004555702;-0,001010085
8-2-1;1;1;1.9% - 15% - 30%;10;512;2;0,766980899;0,761806645;0,758202668;0,444522882;0,45625969;0,254055946;0,389161781;0,399914371;0,228591333;0,126293406;0,129129781;0,068037902;Model 2;Fed;0,005174254;-0,011736808;0;-0,002836375
8-2-1;1;1;1.9% - 15% - 30%;10;512;3;0,759824229;0,768540053;0,758791552;0,884592496;0,925346528;0,259510025;0,571014222;0,600822176;0,227552927;0,253310736;0,266373176;0,068813767;Model 3;Fed;0;-0,040754032;0;-0,01306244
8-2-1;1;1;1.9% - 15% - 30%;10;256;1;0,774638259;0,762852497;0,762498608;0,090972635;0,094953143;0,251892183;0,077423637;0,073427605;0,2331199;0,018967447;0,019996801;0,067565733;Model 1;Fed;0,011785761;-0,003980509;0,003996032;-0,001029354
8-2-1;1;1;1.9% - 15% - 30%;10;256;2;0,769118671;0,764330529;0,761971333;0,455154113;0,46710735;0,2576975;0,393011761;0,404224387;0,232213524;0,127309205;0,13015491;0,068361001;Model 2;Fed;0,004788142;-0,011953238;0;-0,002845705
8-2-1;1;1;1.9% - 15% - 30%;10;256;3;0,760867439;0,769036406;0,761804871;0,912189105;0,954732963;0,263981147;0,572551951;0,603328029;0,232229278;0,255689046;0,268819101;0,069161665;Model 3;Fed;0;-0,042543858;0;-0,013130055
8-2-1;1;1;1.9% - 15% - 30%;10;128;1;0,774947665;0,760914917;0,761884441;0,089836376;0,094109249;0,254682451;0,0767129;0,073125518;0,230090531;0,018831616;0,019891014;0,067886816;Model 1;Fed;0,014032747;-0,004272874;0,003587382;-0,001059398
8-2-1;1;1;1.9% - 15% - 30%;10;128;2;0,765846991;0,761442119;0,760509158;0,463319748;0,475876579;0,260992566;0,389766039;0,400625812;0,229115677;0,128146231;0,130992284;0,068687593;Model 2;Fed;0,004404872;-0,012556831;0;-0,002846053
8-2-1;1;1;1.9% - 15% - 30%;10;128;3;0,757274779;0,764779943;0,75960649;0,931986156;0,975483215;0,267826301;0,56887974;0,598107239;0,228389395;0,257323387;0,270538572;0,069493224;Model 3;Fed;0;-0,043497059;0;-0,013215185
8-2-1;1;1;1.9% - 15% - 30%;10;64;1;0,76954693;0,75636468;0,755906073;0,090991595;0,095425202;0,257113578;0,072988367;0,069870143;0,222832468;0,01930302;0,020369572;0,067950966;Model 1;Fed;0,01318225;-0,004433607;0,003118224;-0,001066551
8-2-1;1;1;1.9% - 15% - 30%;10;64;2;0,758646736;0,754300729;0,753325568;0,468472138;0,481549223;0,263620541;0,378857864;0,390797957;0,221461336;0,127819731;0,130547571;0,068724474;Model 2;Fed;0,004346007;-0,013077084;0;-0,002727839
8-2-1;1;1;1.9% - 15% - 30%;10;64;3;0,753192048;0,759626901;0,752926443;0,942560319;0,986962884;0,270932372;0,563271531;0,589648734;0,220271797;0,25662451;0,269754349;0,069550587;Model 3;Fed;0;-0,044402564;0;-0,013129839
8-2-1;1;1;1.9% - 15% - 30%;10;32;1;0,76225914;0,747033425;0,746834132;0,095430192;0,100174626;0,259376553;0,068473806;0,065403478;0,214054169;0,020688893;0,021781726;0,067940804;Model 1;Fed;0,015225716;-0,004744434;0,003070328;-0,001092833
8-2-1;1;1;1.9% - 15% - 30%;10;32;2;0,750728391;0,74646499;0,745104923;0,467249051;0,481122784;0,265637421;0,368486927;0,377493223;0,21289066;0,126077056;0,128813173;0,068518475;Model 2;Fed;0,004263401;-0,013873733;0;-0,002736117
8-2-1;1;1;1.9% - 15% - 30%;10;32;3;0,742814098;0,747079307;0,743382632;0,941762604;0,9879361;0,273196934;0,553241894;0,574863217;0,211681631;0,252193968;0,265148081;0,069224274;Model 3;Fed;0;-0,046173496;0;-0,012954112
8-2-1;1;1;1.9% - 15% - 30%;10;16;1;0,754697841;0,737578689;0,736771794;0,094275543;0,099222271;0,271575879;0,065451215;0,063599116;0,204028666;0,020505281;0,021481253;0,068971484;Model 1;Fed;0,017119151;-0,004946728;0,001852099;-0,000975971
8-2-1;1;1;1.9% - 15% - 30%;10;16;2;0,744328579;0,741628452;0,734795311;0,493717547;0,508156426;0,279347433;0,361662647;0,368210159;0,20284632;0,127655715;0,13060024;0,069507944;Model 2;Fed;0,002700127;-0,014438879;0;-0,002944525
8-2-1;1;1;1.9% - 15% - 30%;10;16;3;0,738506701;0,743380625;0,735041592;1,004260574;1,054813499;0,287993961;0,547017673;0,567783881;0,203068646;0,256310931;0,26958042;0,070186835;Model 3;Fed;0;-0,050552925;0;-0,013269489
8-2-1;1;1;1.9% - 15% - 30%;5;1024;1;0,758440527;0,749893246;0,749331344;0,098670583;0,102565726;0,249575211;0,067510507;0,063392284;0,213719663;0,020376065;0,021445473;0,067428091;Model 1;Fed;0,008547281;-0,003895143;0,004118222;-0,001069408
8-2-1;1;1;1.9% - 15% - 30%;5;1024;2;0,753104049;0,749058198;0,74819499;0,440838514;0,451791391;0,253745711;0,362601288;0,376136743;0,212055651;0,125424048;0,128125694;0,067996904;Model 2;Fed;0,004045851;-0,010952877;0;-0,002701645
8-2-1;1;1;1.9% - 15% - 30%;5;1024;3;0,745071699;0,754409322;0,74751484;0,873245259;0,913351493;0,259216035;0,546692664;0,579122317;0,206098786;0,250854324;0,263667904;0,068801517;Model 3;Fed;0;-0,040106234;0;-0,01281358
8-2-1;1;1;1.9% - 15% - 30%;5;512;1;0,76558221;0,7552982;0,752508023;0,094457207;0,098302629;0,250767867;0,072931823;0,06776671;0,222798673;0,019440126;0,020468588;0,067518913;Model 1;Fed;0,010284011;-0,003845422;0,005165113;-0,001028462
8-2-1;1;1;1.9% - 15% - 30%;5;512;2;0,760150669;0,755377309;0,751395866;0,447518638;0,459108415;0,255659374;0,376913119;0,388441908;0,221897344;0,126711343;0,129526032;0,068220463;Model 2;Fed;0,00477336;-0,011589777;0;-0,002814689
8-2-1;1;1;1.9% - 15% - 30%;5;512;3;0,753413387;0,762287195;0,752471107;0,890364714;0,931965145;0,261179395;0,561127362;0,590729327;0,220181183;0,253990127;0,267187994;0,069010833;Model 3;Fed;0;-0,041600431;0;-0,013197867
8-2-1;1;1;1.9% - 15% - 30%;5;256;1;0,772668204;0,759776661;0,758024014;0,092041588;0,096085347;0,251478562;0,075435697;0,071133214;0,228627456;0,01903421;0,02006182;0,067636301;Model 1;Fed;0,012891543;-0,00404376;0,004302483;-0,00102761
8-2-1;1;1;1.9% - 15% - 30%;5;256;2;0,766280695;0,761510916;0,757358196;0,451705358;0,463423508;0,25683596;0,386792379;0,398911621;0,228064539;0,127341574;0,130146853;0,068395555;Model 2;Fed;0,004769779;-0,011718151;0;-0,002805279
8-2-1;1;1;1.9% - 15% - 30%;5;256;3;0,760226614;0,769279307;0,758835913;0,900664024;0,942655718;0,262442209;0,571311343;0,600929711;0,228129223;0,255348681;0,268668505;0,069165907;Model 3;Fed;0;-0,041991694;0;-0,013319824
8-2-1;1;1;1.9% - 15% - 30%;5;128;1;0,776705936;0,761529003;0,760871864;0,09695655;0,101091889;0,245925222;0,07676118;0,073528799;0,231138256;0,020181979;0,021206293;0,066635859;Model 1;Fed;0,015176933;-0,004135339;0,003232381;-0,001024314
8-2-1;1;1;1.9% - 15% - 30%;5;128;2;0,768588744;0,763988349;0,760273363;0,432677996;0,443903191;0,250517557;0,389787031;0,404354528;0,230239934;0,123701146;0,12627277;0,067292359;Model 2;Fed;0,004600396;-0,011225195;0;-0,002571625
8-2-1;1;1;1.9% - 15% - 30%;5;128;3;0,763035084;0,773583206;0,761753995;0,856812253;0,896206894;0,255585439;0,576181067;0,607357872;0,230095657;0,247717074;0,260419745;0,068040538;Model 3;Fed;0;-0,039394642;0;-0,012702671
8-2-1;1;1;1.9% - 15% - 30%;5;64;1;0,775799225;0,760127739;0,762274383;0,094444351;0,098704787;0,249597274;0,075193123;0,073073543;0,227130761;0,019948577;0,020967602;0,067052675;Model 1;Fed;0,015671486;-0,004260437;0,00211958;-0,001019025
8-2-1;1;1;1.9% - 15% - 30%;5;64;2;0,766677467;0,762518152;0,761721205;0,445920599;0,457569606;0,254773013;0,38585096;0,403775406;0,226522308;0,124983696;0,127450973;0,067744295;Model 2;Fed;0,004159315;-0,011649008;0;-0,002467277
8-2-1;1;1;1.9% - 15% - 30%;5;64;3;0,76056869;0,771979494;0,761976079;0,889492299;0,929368368;0,260897535;0,57445563;0,608442776;0,227131659;0,250131624;0,262922491;0,068497695;Model 3;Fed;0;-0,039876069;0;-0,012790867
8-2-1;1;1;1.9% - 15% - 30%;5;32;1;0,767866282;0,757282637;0,753984188;0,097362023;0,101484057;0,253169113;0,068966806;0,069632985;0,218745291;0,021085679;0,022089692;0,067529322;Model 1;Fed;0,010583645;-0,004122033;0;-0,001004013
8-2-1;1;1;1.9% - 15% - 30%;5;32;2;0,761139279;0,75656458;0,752536997;0,449754301;0,462554557;0,25850481;0,374779318;0,388164278;0,217948504;0,124420334;0,126952989;0,06801756;Model 2;Fed;0,0045747;-0,012800256;0;-0,002532655
8-2-1;1;1;1.9% - 15% - 30%;5;32;3;0,752432806;0,763498621;0,751279752;0,901627118;0,939976125;0,265280223;0,564209899;0,595973692;0,216877544;0,24818957;0,260499029;0,068673544;Model 3;Fed;0;-0,038349007;0;-0,012309459
8-2-1;1;1;1.9% - 15% - 30%;5;16;1;0,747612883;0,740973893;0,732376832;0,098770421;0,103041731;0,272112855;0,059063358;0,061491862;0,192016051;0,021849718;0,022757888;0,070212889;Model 1;Fed;0,00663899;-0,00427131;0;-0,000908171
8-2-1;1;1;1.9% - 15% - 30%;5;16;2;0,739916254;0,735026598;0,729841185;0,489666929;0,50526568;0,278572901;0,343079217;0,351440873;0,190910257;0,128264066;0,130845302;0,070476315;Model 2;Fed;0,004889656;-0,01559875;0;-0,002581236
8-2-1;1;1;1.9% - 15% - 30%;5;16;3;0,729980126;0,742575345;0,728037276;0,987657623;1,028324528;0,28644333;0,535517818;0,563944734;0,189491912;0,253759423;0,266889316;0,070917623;Model 3;Fed;0;-0,040666905;0;-0,013129893
8-2-1;1;1;1.9% - 15% - 30%;3;1024;1;0,749695183;0,744466725;0,741909134;0,10723762;0,111179987;0,249966191;0,062987304;0,060391746;0,209628471;0,022945278;0,024049039;0,067550619;Model 1;Fed;0,005228458;-0,003942366;0,002595558;-0,001103761
8-2-1;1;1;1.9% - 15% - 30%;3;1024;2;0,745352017;0,741893571;0,740596764;0,431706211;0,442748909;0,253278959;0,351804289;0,365139017;0,204711407;0,122632282;0,125223663;0,067828918;Model 2;Fed;0,003458446;-0,011042698;0;-0,002591382
8-2-1;1;1;1.9% - 15% - 30%;3;1024;3;0,739132123;0,74906677;0,740725721;0,850559471;0,886529597;0,257769311;0,537536575;0,571448585;0,200556889;0,244331855;0,25615563;0,068391555;Model 3;Fed;0;-0,035970126;0;-0,011823776
8-2-1;1;1;1.9% - 15% - 30%;3;512;1;0,759117942;0,749788129;0,748428738;0,096261606;0,100181179;0,251202384;0,068200974;0,064582153;0,214585582;0,019772448;0,020821715;0,067662313;Model 1;Fed;0,009329813;-0,003919573;0,003618821;-0,001049268
8-2-1;1;1;1.9% - 15% - 30%;3;512;2;0,753566507;0,749319305;0,747078241;0,44673521;0,458308532;0,255795429;0,365557547;0,37655915;0,213502245;0,126585114;0,129450649;0,068300985;Model 2;Fed;0,004247202;-0,011573323;0;-0,002865534
8-2-1;1;1;1.9% - 15% - 30%;3;512;3;0,745797009;0,755024;0,747577287;0,887592463;0,928722964;0,261226968;0,548955268;0,580712195;0,210361821;0,253592916;0,266661987;0,069075844;Model 3;Fed;0;-0,041130501;0;-0,013069071
8-2-1;1;1;1.9% - 15% - 30%;3;256;1;0,768236581;0,756453807;0,75598161;0,092676779;0,096648913;0,252247357;0,073030188;0,069180883;0,22140274;0,019147822;0,020168216;0,067805979;Model 1;Fed;0,011782774;-0,003972134;0,003849305;-0,001020394
8-2-1;1;1;1.9% - 15% - 30%;3;256;2;0,762166681;0,757894934;0,755285205;0,453253418;0,465202047;0,257536876;0,379231076;0,391869424;0,220539538;0,127522265;0,1303987;0,068532353;Model 2;Fed;0,004271747;-0,011948628;0;-0,002876435
8-2-1;1;1;1.9% - 15% - 30%;3;256;3;0,754438574;0,763002466;0,755712932;0,904924633;0,94724388;0,263427867;0,562338138;0,593483975;0,219579274;0,255734229;0,269014099;0,069315628;Model 3;Fed;0;-0,042319247;0;-0,013279871
8-2-1;1;1;1.9% - 15% - 30%;3;128;1;0,773036304;0,759152039;0,759865676;0,093648373;0,09760434;0,249800659;0,074400746;0,071499657;0,224024086;0,019284727;0,020274821;0,067470615;Model 1;Fed;0,013884265;-0,003955967;0,002901089;-0,000990094
8-2-1;1;1;1.9% - 15% - 30%;3;128;2;0,765720801;0,761315101;0,759266152;0,445188866;0,45765598;0,254807692;0,38853208;0,397914051;0,223087966;0,126375942;0,129389434;0,068184456;Model 2;Fed;0,0044057;-0,012467114;0;-0,003013492
8-2-1;1;1;1.9% - 15% - 30%;3;128;3;0,759335399;0,767832953;0,759978223;0,88435103;0,925813469;0,260022078;0,570509262;0,601763013;0,224989233;0,253261487;0,266201663;0,068869843;Model 3;Fed;0;-0,041462439;0;-0,012940176
8-2-1;1;1;1.9% - 15% - 30%;3;64;1;0,770589477;0,756652932;0,754951133;0,094090091;0,097966309;0,250671752;0,07445789;0,073096957;0,222232101;0,019365734;0,020328712;0,067461097;Model 1;Fed;0,013936544;-0,003876218;0,001360933;-0,000962978
8-2-1;1;1;1.9% - 15% - 30%;3;64;2;0,760944421;0,7545731;0,752808157;0,445922423;0,460690029;0,255557493;0,385806658;0,388809602;0,220332146;0,12613626;0,129400289;0,068144787;Model 2;Fed;0,006371321;-0,014767606;0;-0,003264029
8-2-1;1;1;1.9% - 15% - 30%;3;64;3;0,752304518;0,761985579;0,752886735;0,888050051;0,926587648;0,260890823;0,565870307;0,596831495;0,219703237;0,252722322;0,265370957;0,068839973;Model 3;Fed;0;-0,038537597;0;-0,012648635
